D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,D16
0.00E+00,6.39E-30,-3.01E-28,2.73E-27,4.39E-27,-2.04E-20,-1.46E-18,1.18E-20,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-8.41E-29,-8.18E-28,-2.30E-26,-5.13E-26,-5.50E-19,8.15E-18,1.89E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.00E-28,4.12E-27,7.16E-26,-8.67E-26,-8.78E-19,1.01E-17,-1.34E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.15E-28,1.92E-28,-1.62E-27,3.59E-26,-1.29E-18,-5.05E-18,4.28E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.11E-28,-8.74E-29,-1.77E-26,-4.51E-26,-8.80E-19,5.33E-18,3.55E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.64E-28,1.80E-28,5.12E-26,-6.23E-26,-1.08E-18,6.07E-18,5.48E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.64E-28,1.13E-27,1.92E-26,-1.33E-25,3.72E-19,-1.00E-17,-1.06E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.42E-28,2.38E-27,1.66E-26,-9.52E-26,7.84E-19,-8.45E-18,-4.27E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.55E-29,-1.36E-28,1.15E-27,-1.05E-26,-2.47E-20,4.19E-19,-1.08E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.57E-29,-2.28E-28,-2.48E-27,-3.78E-27,-3.46E-20,3.94E-19,-7.62E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,7.78E-29,7.28E-28,6.50E-27,3.77E-26,6.09E-19,-2.72E-18,-1.34E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.85E-28,3.94E-27,1.49E-26,2.97E-26,-6.38E-19,1.28E-17,8.07E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.27E-28,-2.54E-27,-3.47E-26,9.02E-26,-1.01E-18,2.12E-20,-5.59E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,8.38E-29,-4.96E-27,3.64E-27,5.55E-26,4.78E-19,-7.63E-18,1.30E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.92E-29,-1.76E-27,5.17E-27,1.14E-25,-4.23E-19,-1.17E-17,3.91E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-8.06E-29,-9.58E-28,-2.38E-26,2.40E-26,1.20E-19,-5.77E-18,2.04E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.33E-28,-2.44E-27,3.79E-26,-2.26E-25,-1.12E-18,6.39E-18,1.17E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.42E-29,1.73E-28,-3.72E-28,1.50E-26,-9.29E-20,1.02E-18,1.90E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.44E-28,4.05E-27,-5.72E-26,-1.09E-25,-2.03E-18,-5.50E-18,7.75E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.12E-28,-2.94E-28,-1.40E-26,-9.69E-27,-1.47E-18,-1.01E-17,-8.27E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.92E-28,2.89E-27,1.81E-26,6.26E-26,5.93E-19,-2.15E-18,5.73E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.11E-32,-6.76E-29,7.88E-28,-4.75E-28,-9.36E-21,2.67E-19,-2.49E-20,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.44E-28,-3.56E-27,-2.69E-27,6.62E-26,-5.16E-19,-2.27E-17,3.27E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,5.24E-29,7.60E-27,-3.40E-26,-1.50E-25,-3.71E-19,-2.48E-17,-2.78E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-8.28E-29,9.31E-29,-5.24E-27,-1.13E-26,-5.08E-19,-2.24E-18,-5.40E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.84E-29,-4.31E-28,-8.95E-27,-1.03E-25,1.20E-19,1.00E-17,2.23E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-4.67E-28,2.66E-27,1.42E-26,-4.07E-26,2.61E-18,9.78E-18,-1.45E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.64E-28,1.80E-27,8.11E-27,4.21E-26,2.25E-19,-1.81E-17,5.87E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.62E-29,-4.29E-27,-2.83E-26,-1.66E-25,-3.36E-20,7.69E-18,-1.83E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,7.00E-29,-2.85E-27,4.08E-26,1.17E-25,-6.44E-19,9.75E-18,-2.02E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.54E-29,6.23E-28,-2.11E-26,1.04E-25,1.21E-18,4.07E-18,-7.17E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-7.50E-29,-1.56E-27,-5.72E-27,3.77E-26,-4.11E-19,4.49E-19,-7.30E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,7.19E-29,-3.95E-28,-9.91E-27,1.09E-25,-7.86E-19,7.88E-18,3.96E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.49E-28,-5.87E-27,4.95E-26,6.67E-26,-6.21E-19,-2.31E-17,3.77E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.90E-29,-1.22E-27,1.18E-26,2.43E-26,6.18E-19,2.06E-18,-5.88E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.48E-28,-8.27E-27,1.39E-26,-1.60E-25,-1.02E-18,6.68E-18,1.50E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.31E-28,-3.26E-27,-3.07E-26,-1.98E-25,4.47E-20,-2.39E-17,-5.96E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-7.47E-29,-1.85E-27,2.85E-26,5.24E-26,-2.60E-19,-1.14E-17,-7.23E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.22E-29,-2.75E-28,-4.92E-27,5.30E-26,-5.27E-19,2.63E-18,1.22E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-4.83E-28,4.04E-27,1.79E-26,-7.39E-26,2.56E-19,2.45E-17,2.59E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.19E-28,1.51E-27,-3.99E-26,-1.39E-25,1.50E-19,-1.28E-17,1.19E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.49E-28,-2.08E-27,1.53E-26,-2.18E-26,-4.09E-19,3.87E-18,-9.73E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.30E-28,4.10E-28,2.03E-26,2.26E-26,2.97E-19,-7.66E-19,4.52E-20,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.53E-29,-2.58E-29,1.74E-26,-2.61E-26,2.16E-19,-1.57E-18,-3.02E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.38E-29,9.00E-28,-1.28E-26,-2.10E-26,1.20E-20,4.88E-18,4.14E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,7.77E-29,-5.73E-29,-1.04E-26,9.81E-26,-2.91E-19,2.54E-18,-1.49E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.08E-28,4.77E-28,-2.39E-27,-1.67E-26,-5.32E-19,3.09E-18,-2.20E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.03E-28,-7.08E-28,5.94E-26,7.38E-26,-1.42E-18,5.19E-18,-2.91E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.93E-29,-1.45E-28,-2.35E-27,-5.95E-26,-8.18E-20,-1.11E-17,3.58E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.45E-28,4.32E-27,1.70E-26,-7.35E-26,-2.59E-18,-7.25E-18,-4.51E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.83E-28,2.69E-27,-2.30E-26,-3.78E-26,-5.75E-19,2.89E-18,9.20E-20,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-4.13E-28,-8.59E-28,2.65E-27,1.29E-25,-1.08E-18,9.54E-18,-4.13E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.12E-28,-1.72E-28,-7.35E-26,-7.09E-26,1.81E-20,1.66E-17,1.45E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.12E-28,-1.15E-27,-1.64E-26,-1.60E-25,-2.63E-18,-1.07E-17,7.94E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.98E-29,1.68E-27,2.66E-26,3.68E-26,9.85E-19,-3.22E-18,1.29E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-6.97E-28,1.29E-27,1.52E-26,9.02E-26,1.17E-18,-4.89E-18,4.54E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.83E-29,-1.04E-28,4.27E-27,-2.82E-26,-9.37E-20,8.63E-19,-2.59E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.41E-28,-4.32E-28,2.39E-26,3.90E-26,1.61E-18,5.58E-18,3.91E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-4.33E-29,3.07E-28,8.81E-27,8.82E-27,6.07E-20,-1.91E-18,8.08E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.65E-29,-4.16E-27,4.51E-26,-7.23E-26,-2.35E-19,1.94E-17,-9.32E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.42E-28,-4.84E-28,8.84E-27,1.67E-26,2.47E-19,-4.00E-18,-1.17E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.03E-28,-7.10E-28,1.69E-26,-1.15E-25,8.67E-19,-3.04E-18,-9.78E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.21E-29,4.39E-28,-3.34E-27,-7.01E-26,6.91E-21,-6.09E-18,1.31E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.63E-28,-6.27E-27,5.22E-26,7.44E-26,-7.27E-19,-2.28E-17,7.95E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-6.46E-29,-1.71E-27,8.71E-27,6.84E-27,-2.30E-20,5.05E-18,1.52E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,5.50E-29,9.12E-28,3.66E-27,2.49E-26,8.00E-19,-1.73E-18,-1.18E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,9.13E-29,-8.33E-28,-7.51E-27,1.07E-25,-9.29E-19,7.76E-18,4.32E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.14E-28,-9.61E-28,1.79E-26,-1.17E-25,9.05E-20,-1.08E-17,9.34E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,5.33E-30,-2.06E-28,-8.07E-27,-1.14E-26,-1.31E-19,1.29E-18,-1.86E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.70E-29,8.86E-28,1.46E-26,1.94E-25,1.45E-18,-2.73E-18,-2.65E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.21E-29,-9.61E-28,3.55E-26,-5.14E-26,2.32E-19,-3.84E-18,-1.43E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.98E-29,-8.82E-28,4.58E-26,-4.47E-26,-6.13E-19,1.07E-17,-5.08E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.86E-28,3.27E-28,4.17E-27,-1.26E-25,-6.57E-19,-2.54E-17,-6.26E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.88E-28,2.01E-27,2.35E-27,7.24E-26,-8.79E-19,8.09E-18,5.77E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,5.67E-29,-1.35E-27,4.27E-27,-4.05E-27,2.10E-19,5.65E-18,1.32E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.31E-28,1.38E-27,9.18E-27,4.62E-26,-1.36E-19,-2.11E-17,-3.87E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-6.93E-30,8.56E-29,2.06E-28,-7.24E-27,-1.62E-20,-1.43E-18,6.88E-20,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,4.41E-29,1.01E-28,3.62E-27,8.90E-27,2.34E-19,-1.54E-18,-2.71E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.00E-28,1.42E-27,4.55E-26,-4.58E-26,-4.91E-19,8.71E-18,9.20E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.83E-28,-4.37E-27,-5.67E-26,7.86E-26,1.65E-18,3.85E-18,4.77E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.73E-28,3.22E-27,3.05E-26,-1.56E-25,3.00E-19,-9.61E-18,-8.15E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.84E-29,-5.20E-28,-7.19E-27,5.62E-27,4.15E-20,-1.36E-18,1.91E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,7.35E-28,5.51E-27,-4.17E-26,-1.10E-26,1.75E-18,-2.93E-18,-3.01E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.20E-28,4.54E-27,-4.54E-26,5.33E-26,1.30E-18,-8.12E-18,-3.97E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.42E-28,-1.98E-27,-1.38E-27,1.03E-25,-1.52E-18,5.06E-18,6.80E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.24E-29,-2.84E-28,-4.96E-27,5.33E-26,-4.11E-19,3.89E-18,1.05E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-4.89E-29,-4.20E-27,3.82E-27,6.73E-26,2.80E-19,-1.09E-17,1.33E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,8.04E-29,3.52E-27,7.64E-27,-1.22E-25,4.39E-19,2.41E-17,6.80E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.79E-29,3.53E-28,2.35E-26,-1.21E-25,-4.46E-20,-1.21E-17,2.17E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.64E-29,1.53E-27,-1.21E-26,9.54E-26,3.21E-19,-3.73E-18,-4.80E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.07E-28,3.71E-28,-4.45E-26,1.81E-25,1.16E-18,-4.95E-18,1.16E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,7.02E-30,6.41E-27,1.21E-26,-3.21E-25,1.50E-18,-5.61E-18,-2.34E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.31E-28,-1.43E-27,-3.68E-26,-3.52E-25,5.10E-19,1.88E-17,-2.08E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.54E-28,-1.90E-27,-1.18E-26,4.87E-26,1.70E-19,1.01E-17,2.98E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.30E-29,-2.95E-28,3.63E-28,3.35E-27,-7.44E-20,-1.59E-18,6.40E-21,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.84E-28,1.47E-27,5.68E-26,-2.73E-25,-1.29E-18,6.08E-18,1.39E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,3.16E-31,-1.70E-28,-6.72E-28,-2.00E-27,7.63E-21,7.44E-19,6.28E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-8.01E-28,1.67E-27,2.47E-27,-2.07E-25,9.07E-19,-9.77E-18,-4.27E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.53E-28,9.58E-28,1.70E-26,2.18E-26,1.54E-19,-4.17E-18,-4.62E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,2.45E-28,5.35E-27,4.73E-26,7.47E-27,1.87E-18,8.67E-18,-1.54E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.38E-28,1.20E-27,1.07E-26,4.74E-26,1.24E-18,-5.34E-18,-4.73E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.68E-28,-3.85E-27,5.43E-26,1.26E-25,1.26E-19,-1.66E-17,-6.60E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.00E-29,-2.32E-27,6.76E-26,-1.22E-25,4.24E-19,-8.54E-18,3.12E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.80E-29,3.84E-28,4.40E-27,-5.29E-26,4.29E-19,-4.02E-18,-7.46E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,7.14E-29,-4.42E-28,-2.22E-27,-9.72E-27,-1.18E-19,1.19E-18,-6.92E-19,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.90E-30,6.54E-29,1.29E-27,-6.25E-27,-5.31E-21,3.57E-19,-7.62E-20,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,5.69E-29,-3.12E-27,3.35E-26,-3.69E-26,-1.76E-18,-2.95E-18,2.34E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-5.29E-29,-1.01E-27,-2.48E-27,-1.99E-26,-1.02E-19,9.83E-18,2.22E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.69E-28,4.48E-27,-9.15E-27,-7.58E-26,-2.84E-19,8.67E-18,1.08E-17,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-3.17E-29,5.38E-27,4.24E-26,-1.33E-25,1.05E-18,-4.65E-19,-3.59E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.04E-28,2.14E-27,-8.30E-26,-4.13E-26,-3.52E-19,5.88E-18,4.55E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-2.94E-29,1.18E-27,1.45E-26,1.07E-25,1.34E-18,6.69E-18,6.65E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.07E-29,-3.53E-27,-3.35E-26,-4.06E-26,-8.95E-19,4.39E-18,-2.22E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.19E-29,7.34E-28,-2.61E-26,1.43E-26,5.79E-19,-3.79E-18,2.43E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,-1.30E-28,1.70E-27,2.91E-27,-1.04E-25,1.50E-18,-4.37E-18,-4.81E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
0.00E+00,1.12E-30,3.54E-27,-9.55E-28,-2.41E-25,6.35E-19,2.44E-17,1.79E-18,0.00E+00,8.56E-30,2.02E-29,-1.29E-27,3.80E-27,-1.08E-19,-7.57E-21,-2.09E-02
